rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
20,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",7,16,9,"152351"
21,"spotify:track:5SuOikwiRyPMVoIQDJUgSV","Gen Hoshino","Comedy","Speedstar",16,17,8,"150776"
22,"spotify:track:6I2tqFhk8tq69iursYxuxd","SEVENTEEN","HOT","PLEDIS Entertainment",22,-1,1,"150053"
23,"spotify:track:69AvckyixY1AIGRYDZ1QnO","Power Station","Love Me True","HIM International Music Inc.",6,20,60,"149189"
24,"spotify:track:3OC84eKMxRJ4x0Hcwl9i4i","Crowd Lu","刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲","Team Ear Music",1,22,93,"148937"
25,"spotify:track:20OrMs4eAhIHyG82wHaGy0","告五人","我以為你不會出現 (UAG安全感形象曲)","Bin Music International Limited",25,37,2,"145405"
26,"spotify:track:1XXvo0XLQqEnIb0fjEr0C8","高爾宣 OSN, 李浩瑋 Howard Lee","Drowning","龍大謝音樂有限公司",21,21,3,"144450"
27,"spotify:track:0IGUXY4JbK18bu9oD4mPIm","(G)I-DLE","TOMBOY","Cube Entertainment",4,26,12,"140744"
28,"spotify:track:4IaxDf2FixiQXq0mW7key9","Jessi","ZOOM","P NATION",18,23,7,"140224"
29,"spotify:track:3SJgTyb8a7z66suw0kBZ0T","艾薇","失重前幸福","Universal Music Taiwan",13,29,77,"134199"
30,"spotify:track:4U0bL1ouvksMgvXU2aKq4O","en","间距","长沙听感时代",15,30,35,"134082"
31,"spotify:track:6whxKQ0Ocn1FmzpDc7lTHq","Eric Chou","想知道你在想什麼 - 《我吃了那男孩一整年的早餐》電影主題曲","Sony Music Entertainment",3,27,18,"133005"
32,"spotify:track:5Y47GrCrjQY44qFv8Gt0Gm","Eric Chou","你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲","Sony Music Entertainment",2,31,32,"131760"
33,"spotify:track:7tgzj2IqzSgUpxUhjmcF5m","告五人","披星戴月的想你","Bin Music International Limited",16,28,182,"129448"
34,"spotify:track:5rY7xc2h5Imj6iFn97h8Qj","棉子","勇气","中视鸣达",16,33,95,"127374"
35,"spotify:track:3jdy4aOla1dwYIqwp69JJN","NICKTHEREAL","愛上你算我賤","Universal Music Taiwan",6,32,21,"126562"
36,"spotify:track:3V2v19gDm4rmRkMwcgS4X2","颜人中","有些","中视鸣达",23,34,48,"122594"
37,"spotify:track:1c2hJSwcCfoPEw1su83Sw0","Lady Gaga","Hold My Hand","Interscope Records",37,114,4,"121535"
38,"spotify:track:5cU1O9P0EDA0rPkPDykhIm","Eric Chou","怎麼了","Sony Music Entertainment",2,39,177,"120138"
39,"spotify:track:53yiHIP3ptxWtT4ambRcgb","TRASH","終究還是因為愛","WM Taiwan",13,35,36,"119796"
40,"spotify:track:19fp9nI0tq0lcBl7XoCHAb","告五人","唯一 (三立/台視戲劇《戀愛是科學》插曲)","Bin Music International Limited",16,36,72,"117892"
41,"spotify:track:2qlUhwv6Hqx5ZZHCucRlGF","阿冗","與我無關","网易音乐人",29,41,72,"117795"
42,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",3,42,49,"116486"
43,"spotify:track:3tHqubDUl1OHGgGz87YreF","Sophie Chen","500天","史科特音樂股份有限公司 SKR Co., Ltd.",11,44,15,"115108"
44,"spotify:track:3CEkc8f1UDvI7kohz3ARpA","Vicky Chen","炙愛 - 女聲版","史科特音樂股份有限公司 SKR Co., Ltd.",28,43,116,"114162"
45,"spotify:track:0wHFktze2PHC5jDt3B17DC","Jack Harlow","First Class","Generation Now/Atlantic",31,38,8,"113508"
46,"spotify:track:6gmhokBDn6wPYNmlMdhIdw","TRASH, 李浩瑋 Howard Lee, PIZZALI, Vicky Chen, G5SH","終究還是因為愛 (REMIX) [feat. 李浩瑋, PIZZALI, 陳忻玥, G5SH]","WM Taiwan",16,25,5,"112673"
47,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",28,40,19,"111360"
48,"spotify:track:4xNDbq22jC2Vdf6QV2uArL","Cyndi Wang","當你","豐華大聲好樂",48,79,115,"109443"
49,"spotify:track:5oH4DQAuu1J1800RzUsBWa","PSY, SUGA","That That (prod. & feat. SUGA of BTS)","P NATION",28,46,4,"105455"
50,"spotify:track:7DwcBgdzqhFJltEaV1XF81","Post Malone, Roddy Ricch","Cooped Up (with Roddy Ricch)","Mercury Records/Republic Records",45,45,3,"100857"
51,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",51,51,2,"99848"
52,"spotify:track:4jP982FpZoDv729D0X8BiN","WJSN","AURA","Genie Music Corporation",52,-1,1,"98388"
53,"spotify:track:4PMakIBWXujbe2MIsuZtOc","Ronghao Li, A-Mei Chang","對等關係 (feat. 張惠妹)","WM Taiwan",11,49,26,"97173"
54,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,52,63,"95978"
55,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",22,48,13,"95493"
56,"spotify:track:5R3KGS53DCrlbi6cxECAEH","Hebe Tien","無人知曉","何樂音樂有限公司",7,58,54,"95046"
57,"spotify:track:7A8oik3md31IzkgyDur4md","Feng Ze","平分慚愧","Reason Brothers",57,106,2,"94972"
58,"spotify:track:3QP3cYE3qnplFueLKNVsbM","队长","哪里都是你","声音丛林",53,65,20,"94604"
