rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
81,"spotify:track:2WvQPmUV1dFdm21C2ryqfo","Mustafa Ceceli, Nigar Muharrem","Salıncak","DMC & Mahzen Media",3,91,21,"573899"
82,"spotify:track:5jvhTc0g18kwYQNUJM5C4e","UZI","Makina","M.O.B. Entertainment",2,85,79,"565268"
83,"spotify:track:5NPg92vbjaGk4q9mh7MMEM","Cem Adrian, Mark Eliyahu","Kül","SONY MUSIC TURKEY",2,70,58,"561778"
84,"spotify:track:3P0WmQXWzV3yqFyfgVolrT","Batuflex","Dalga","Batuflex",1,78,37,"560484"
85,"spotify:track:4kkVO4RL8NLQgCSO7q0ZhT","Motive","Takip","M.O.B. Entertainment",70,72,9,"560348"
86,"spotify:track:0MH7sKCOu2bk8RSbC6GAP7","Ezhel","Ağlattın","StageArt Europe",1,86,16,"556387"
87,"spotify:track:3b8UW227uLkRDvd0w9e1Sw","Yüzyüzeyken Konuşuruz","Sen Varsın Diye","SONY MUSIC TURKEY",4,77,48,"555485"
88,"spotify:track:7HgEjJCh0hQ0GO7PjQvEF3","Artz, Bugy, Ezhel","Hayrola","Koal Arts GmbH",4,75,32,"551262"
89,"spotify:track:5rCYZ1IltI5gJ9LbxEiQDk","Burak Bulut, Ebru Yaşar, Kurtuluş Kuş","İçime Ata Ata","Mahzen Media",7,80,25,"548462"
90,"spotify:track:0RAhUWTiBlDeSSRMmL35Aq","Burak Bulut, Kurtuluş Kuş, Mustafa Ceceli, İrem Derici","Rastgele","DOĞAN MÜZİK YAPIM",90,-1,1,"535993"
91,"spotify:track:3kkGYEYm86ZKucGfYooYYg","Lia Shine","Affetmem","WBR",91,-1,1,"533488"
92,"spotify:track:6pJI8iZBKPuMjWDstvO081","Kaan Boşnak","Benimle Kayboldun","Hayırsız",43,82,196,"531495"
93,"spotify:track:3M3sdBf1qG5WkhNYXIq7sK","Mavi Gri","Dünyanın En Güzel Kızı","Mavi Gri",24,89,24,"530630"
94,"spotify:track:40Sala0O1VkPH2YM98xVL9","Lia Shine","Aden P2","WBR",35,90,47,"529815"
95,"spotify:track:4wmaqgFvkABmzV0TG1mmGr","ElMusto","Namussuz (Remix)","EMC & Eva Records",61,79,8,"528901"
96,"spotify:track:0XNX9BCSWvEwsdBwUTRhMh","Emir Can İğrek","Kor","Hypers",6,87,34,"527216"
97,"spotify:track:6wfb4nI2Vih263JqC8WSoW","Anıl Emre Daldal","M.","Avrupa Müzik Yapim",57,96,26,"526354"
98,"spotify:track:6xqYhqQIa29qgkuwGtk1KJ","Organize","Gözler Yalan Söylemez","Organize",12,125,14,"525954"
99,"spotify:track:77pFHFviVrb2iOP2gMFDNf","Kargo","Yıldızların Altında","AVRUPA MÜZİK YAPIM",41,93,54,"521237"
100,"spotify:track:0szRcHR9IsUO2Xj8uAKPM6","Pinhani","Bilir O Beni","BEĞENİ MÜZİK YAPIM",49,109,14,"514597"
101,"spotify:track:6JDP3yy9Ksoq9c0jiqMyvD","Melek Mosso","Yıllar Affetmez - Saygı Albümü: Bergen","Yaşar Kekeva Plakçılık & DMC",101,175,11,"507515"
102,"spotify:track:1RCQwx10W6k7izQxoJWeIG","Gazapizm","Dünya Bu","Argo Yapim Produksiyon Organizasyon Ticaret AS",62,66,3,"500439"
103,"spotify:track:5hYb9RIvqvk8J6mjMNL4pc","Seksendört","Kendime Yalan Söyledim","Poll Production",46,95,112,"500305"
104,"spotify:track:0ni7a9ONGdNoUvDvSCgLoJ","Ozbi","Geceyi Anlatmış","AVRUPA MÜZİK YAPIM",36,94,32,"496389"
105,"spotify:track:0R0o8uOkDz40XsR6uwThfQ","Ezhel","Geceler","KOAL",2,101,262,"490619"
106,"spotify:track:1rL5nZhAgxPBbG3z5hl8it","Bartofso, Murda, UZI","RS","Urban",46,84,6,"484712"
107,"spotify:track:3eEmeP2ydpJDtl0tY91t8Y","mor ve ötesi","Deli","RAKUN MÜZİK FİLM",107,-1,1,"479353"
108,"spotify:track:3UgRtVix3gOFXAs8wTGX06","Reckol, cakal","Perros Blancos","Perros Blancos",4,102,61,"477083"
109,"spotify:track:7dxlHPdMeGZQDX70TK0jB5","Melek Mosso","Hayatım Kaymış","Piu Müzik Produksiyon Ve Ticaret Limited Sirketi",18,121,42,"470734"
110,"spotify:track:0YMVHqfS4YrXVgZmcmttGf","ElMusto","Agalar","EMC & Eva Records",110,155,4,"469484"
111,"spotify:track:7gI0722sWUhVpI0xOpejmZ","Emir Can İğrek","Beyaz Skandalım","Hypers",16,104,52,"453320"
112,"spotify:track:2OAt5u4jbxjoOPshOSOa7g","Madrigal","Geçme Artık Sokağımdan","Madrigal",37,98,7,"445710"
113,"spotify:track:51xNj3yEK2BvXJWyxCwpWY","Merve Özbey","Yerle Yeksan","DOĞAN MÜZİK YAPIM",35,128,46,"445501"
114,"spotify:track:6U0vWedI68dP6pRkZStRbe","Sdrk","KISKANMA","Wovie",82,117,31,"445447"
115,"spotify:track:44a3EWRqHiOJEGzWgaX8dd","Lil Zey, Kozmos","Eskisi Gibi","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",23,113,87,"442894"
116,"spotify:track:6vFHg6OAyhAWUbigiz3gn8","Gripin","Aşk Nerden Nereye","AVRUPA MÜZİK YAPIM",91,118,48,"441594"
117,"spotify:track:3t0tWO3jsrvHTCl1FsqkZf","Yaşlı Amca","Yıldızlara Bak","GARAJ",15,111,82,"441086"
118,"spotify:track:3UPrUZ9mJWEPjXzgF7GS8f","Mabel Matiz","Aşk Yok Olmaktır","DOĞAN MÜZİK YAPIM",42,137,29,"439069"
119,"spotify:track:1O5FW4zLURefFBcRaU6bKZ","Ege Balkiz, Burry Soprano","Affet Beni Sevgilim","LAB Recordings",7,100,42,"437336"
120,"spotify:track:1cwth5tNynCfH2ZYCmShDc","Model","Pembe Mezarlık","GNL",28,110,100,"432679"
121,"spotify:track:6glvSyTo1y4WLtX0mnDq83","Dedublüman, Çağrı Çelik","Gamzedeyim Deva Bulmam","Dedublüman House",4,105,32,"427500"
122,"spotify:track:4MKL1sm8VqknemVs2yjs4M","Batuhan Kordel","Anıları Sakla","Batuhan Kordel",35,114,59,"425391"
123,"spotify:track:0AHY9HLMYcbscA2s4KEiJc","Dolu Kadehi Ters Tut","Madem","Dolu Kadehi Ters Tut",54,115,125,"425116"
124,"spotify:track:5pbFyTdwtJVmZB5LXmccX4","Duman","Dibine Kadar","SONY MUSIC TURKEY",15,108,33,"423165"
125,"spotify:track:5jtqm1ZWbtyaUfhX9zc0ls","Bedo, Patron","Ölebilirim","PMC",3,119,67,"421445"
126,"spotify:track:4C2BEVMCOoTRYLQdxumczm","Nilüfer","Son Arzum","Odeon Müzik Yapımcılık",34,106,25,"419557"
