rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
109,"spotify:track:4jj5GdqQwsGu3qJQokLG9L","sanah, Igor Herbut","Mamo tyś płakała","Magic Records",5,104,13,"262426"
110,"spotify:track:4AHLYdPB19GLS2UUBaOCy3","MASNY BEN, mgng","LOUDA","gng",3,108,28,"259584"
111,"spotify:track:2sTuKKRZI1ciK5tflR00YE","Mata, Wyguś, Szczepan, Adam","GOMBAO 33","SBM Label",6,140,124,"259133"
112,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",42,122,34,"258554"
113,"spotify:track:4D9TtNdYCoeti06XnsL3qe","Kabe, Duke102, Kkuba102, Addikt102, Opiat","Vivaldi","QueQuality",113,-1,1,"258171"
114,"spotify:track:7BF6s1W1W9filnjQkNYasL","Bedoes, Lanek, Kosa, White 2115","Wschód (lubię zapierdalać)","SBM Label",5,114,115,"256143"
115,"spotify:track:3EqxetFYR8Z9YFZ2yl4cXD","Magiera, Sobel","Drobna zabawa","Sony Music Entertainment",9,115,43,"255961"
116,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",116,162,2,"255742"
117,"spotify:track:5Ci4cvMBSaCbrn5N531Ubz","Favst, Gibbs","dddd","QueQuality",21,84,24,"254753"
118,"spotify:track:3i058E8uxTsYqJ5NWZzqSj","Harry Styles","Little Freak","Columbia",33,33,2,"254488"
119,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",19,127,39,"253083"
120,"spotify:track:0e25MYYNlHSvvCYNgJQcHp","Waima","Sam","INTERNAZIOMALE",64,106,7,"252956"
121,"spotify:track:4Q5tf4EFmf3DjObv8a8YvF","Kabe, Opiat, Danzel","Cały hajs","QueQuality",26,117,35,"250911"
122,"spotify:track:0IiNfOoR2hkB0FznzscP5T","sanah, Vito Bambino","Ale jazz!","Magic Records",1,119,72,"250666"
123,"spotify:track:0zqBZqm5czQ3A4EoSdKFHj","Alan Walker, Benjamin Ingrosso","Man On The Moon","MER Recordings",115,150,6,"249927"
124,"spotify:track:5hYQAKnuCccdHmp0zCjLlE","Dawid Podsiadło","Pastempomat","Sony Music Entertainment",44,164,79,"248300"
125,"spotify:track:40ztXOcIAX26Zgh4oo6Y9k","młody klakson, Maciej Maleńczuk, Sentino, Yugopolis","Ostatnia nocka ale to DRILL","T1-Teraz Arkadiusz Deliś",13,109,22,"247585"
126,"spotify:track:6xiIGKnmP1i83W84yugYgp","Daria, Kush Kush","Never Ending Story","Pelican Songs",126,176,3,"245685"
127,"spotify:track:2aItJ1oeMxElBTGhGc2nGf","Marie","Zero Calorie Cookie","Thecutestlabel",29,133,49,"245549"
128,"spotify:track:1FMFmZkHsbV8OYOoeh6p19","Kuki","Kolonia specjalna","Kuki",128,194,3,"244973"
129,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",33,145,34,"244638"
130,"spotify:track:5bQFAKQF1mhcPPThw97kjw","Sobel, Piotrek Lewandowski","Fiołkowe Pole","Universal Music Polska Sp. z o.o.",1,123,60,"244090"
131,"spotify:track:2gCY88kKDnhR2gQ8p1SJ1Z","sanah","etc. (na disco)","Magic Records",6,134,57,"242335"
132,"spotify:track:6mkQtlv43QQcW6ivLuL9JE","Ochman","River - Eurovision 2022 - Poland","Universal Music Polska Sp. z o.o.",34,86,4,"242006"
133,"spotify:track:5svu5mLA4U2kdxPj1tLJ2I","Chivas, White 2115","Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna","Universal Music Polska Sp. z o.o.",10,118,74,"239612"
134,"spotify:track:5LYMamLv12UPbemOaTPyeV","Harry Styles","Music For a Sushi Restaurant","Columbia",35,35,2,"238774"
135,"spotify:track:3qfrv9et5vqiOORnF0HbOV","Diho, pieruun","No to cyk","Diho",129,129,3,"237895"
136,"spotify:track:2Y1Nd54Jrgciu2HtpP5ymM","Sobel","Impreza","Universal Music Polska Sp. z o.o.",3,136,124,"237618"
137,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",42,42,2,"237474"
138,"spotify:track:3I10tZ5MgEMo4WryCNJkZQ","Shouse","Won't Forget You - Edit","Hell Beach",93,192,11,"235889"
139,"spotify:track:0KFFD6DFWxjdHXHlK90r3s","Rusina, Young Igi","NA FORACH","Universal Music Polska Sp. z o.o.",24,132,9,"235749"
140,"spotify:track:0X3TiaSGJxudhcBu87Ug4z","Wiatr, Sobel, be vis","Testarossa","Sony Music Entertainment",2,131,94,"235389"
141,"spotify:track:05eZlxyjbkHMPCnunUasCS","Tove Lo","How Long - From""Euphoria"" An HBO Original Series","Interscope Records",141,185,3,"234729"
142,"spotify:track:1KQnW2vrpepMQG9Keo8vbY","White 2115, Mata","Oh oh (lalala)","SBM Label",8,166,92,"232418"
143,"spotify:track:1mw0RgNXIpYRyyCdBQbLgA","Harry Styles","Love Of My Life","Columbia",39,39,2,"232191"
144,"spotify:track:4TFKJpEEwdRCYkNoANmuqt","Oki, Young Igi, Otsochodzi, OIO, Kubi Producent","Amerykańskie Teledyski","2020",3,135,57,"231934"
145,"spotify:track:6MfcfF37UKiZstCDiRBOSU","Blaga","Pan I Mistrz","Soul Records",145,-1,1,"229592"
146,"spotify:track:0un4Xt2ikufllyAiiBJxI8","Białas, Lanek","Las połówek","SBM Label",24,110,7,"229336"
147,"spotify:track:7eBYMVok43QesT0KnuIkjn","Quebonafide, Duit, Daria Zawiałow","BUBBLETEA","QueQuality",1,139,113,"227638"
148,"spotify:track:53UVPw2PCZL151rVpqpqep","Kuki","Ciepłe dranie","2NP",148,-1,1,"225833"
149,"spotify:track:0VyH7GJcSSd7piv59PBR2F","Diho, Alberto, Bibič, Josef Bratan","Szyby (feat. Alberto, Bibic & Josef Bratan)","Diho",2,143,40,"225217"
150,"spotify:track:2RmWLO5AOkp54aWkh6QRkP","Kuki","Córka mi zmarła","2108457 Records DK",150,-1,1,"223289"
151,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",9,141,47,"220960"
152,"spotify:track:0rQDol2Ko2DHzFzLeqH0uz","Young Leosia, Żabson","Jungle Girl","INTERNAZIOMALE",1,137,43,"219986"
153,"spotify:track:1UDGkY3eLCkufBwagAk2NT","Reto, Kubi Producent","Billy Kid","spacerange",1,151,99,"219736"
154,"spotify:track:5bdtN3JLmurqBUp2a0Y4u3","MASNY BEN, mgng, MRGH.","GIGACHAD","mgng",94,125,3,"219283"
155,"spotify:track:1WCEAGGRD066z2Q89ObXTq","David Guetta, Becky Hill, Ella Henderson","Crazy What Love Can Do","Parlophone UK",155,-1,1,"219090"
