rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
91,"spotify:track:3suQDOXGODa1MrFFnvJtFv","Assala Nasri","Henain","Asala Nasri",3,65,23,"18369"
92,"spotify:track:4xAYDw7NVSKkvMIE9vFTVu","Karim Mahmoud Abdelaziz, Mohamed Osama","Elghazala Ray2a (feat. Mohamed Osama)","Sony Music Entertainment",11,107,21,"18318"
93,"spotify:track:3DBLrqr306UI8Lp7Z48n64","Klash","Drb Almahalik","Sarat Productions",27,88,39,"18313"
94,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",24,105,44,"18298"
95,"spotify:track:7lOvJBqH38ZY59eLU7bioq","Rebzyyx, hoshie star","all I want is you","Arista Records",83,100,7,"18264"
96,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",11,71,28,"18231"
97,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",97,136,27,"18189"
98,"spotify:track:3n5yK0gzfuQ1lcF1XRosS7","Ghinwa","Erhamly Qalby Alwalhan","PAX Records Platinum USA ©",42,42,2,"18180"
99,"spotify:track:7DwcBgdzqhFJltEaV1XF81","Post Malone, Roddy Ricch","Cooped Up (with Roddy Ricch)","Mercury Records/Republic Records",46,69,3,"18118"
100,"spotify:track:7j4OmvkjRz0PrjFADlHfQx","Adele","Set Fire to the Rain","XL Recordings",100,152,16,"17909"
101,"spotify:track:0KYvs7DKC7Cl5IHmwpP13f","KSLV Noh","Override","3066940 Records DK",52,72,11,"17877"
102,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",2,108,62,"17734"
103,"spotify:track:7BbaIYAdi3pg4MGl6PHwPv","Yeat","Monëy so big","TwizzyRich",62,144,16,"17704"
104,"spotify:track:7mFj0LlWtEJaEigguaWqYh","Megan Thee Stallion, Dua Lipa","Sweetest Pie","300 Entertainment",99,165,6,"17632"
105,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",5,125,71,"17623"
106,"spotify:track:2vXKRlJBXyOcvZYTdNeckS","Gesaffelstein, The Weeknd","Lost in the Fire (feat. The Weeknd)","Columbia",7,120,36,"17499"
107,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",4,139,185,"17407"
108,"spotify:track:3oLe5ZILASG8vU5dxIMfLY","NF","The Search","NF Real Music",87,113,35,"17390"
109,"spotify:track:2gfpyKUlTSUwmtiWj0vDW4","Majed Alrslani","أدعج عيون","Alfan Music",15,92,27,"17246"
110,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment/Interscope Records",3,117,38,"17227"
111,"spotify:track:1iEimCc0ZeeJcsRzTMMFM1","فضفضه","عراقي حزين - روح الله لايردك - قالولي يحب غيرك","FadFadh FM",29,76,15,"17101"
112,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",69,131,171,"16970"
113,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",63,161,13,"16946"
114,"spotify:track:0k4d5YPDr1r7FX77VdqWez","Doja Cat, The Weeknd","You Right","Kemosabe Records/RCA Records",31,147,45,"16905"
115,"spotify:track:5p4x3QUEOjqTGJ9RT126DV","Khaled Abdul Rahman","الذاهبة","Musicana",36,87,30,"16751"
116,"spotify:track:0sTlGEld0h8kIPZaKDYUf4","The Rare Occasions","Notion","Elektra (NEK)",35,122,20,"16750"
117,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",117,167,4,"16636"
118,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,85,51,"16626"
119,"spotify:track:5BSGxoVuTykNz5guTsbXap","asanrap","Шома тигр","Gamma Music",13,102,26,"16317"
120,"spotify:track:01kfSdF9zfcDLri5sSWEoL","Dxrk ダーク","RAVE","Dxrk",120,140,7,"16262"
121,"spotify:track:5LYMamLv12UPbemOaTPyeV","Harry Styles","Music For a Sushi Restaurant","Columbia",28,28,2,"16256"
122,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",11,124,48,"16224"
