rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
25,"spotify:track:6F70m9aMK4PSJKBfp1H8DZ","Kabza De Small, DJ Maphorisa, Ami Faku","Asibe Happy","Piano Hub",1,46,29,"61102"
26,"spotify:track:6u2IvQN4TBBPLXkGYwWTlw","Nomfundo Moh","Soft Life","Universal Music (Pty) Ltd.",26,37,9,"60723"
27,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",21,39,35,"60679"
28,"spotify:track:7c5rKCDYYbyBsLlJ00NgCD","DBN Gogo, TNK MusiQ, DJ Stopper, Eltonk SA","Bells","Universal Music (Pty) Ltd.",4,44,13,"60653"
29,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",1,43,49,"60114"
30,"spotify:track:3tYTyAt1q6BFBiGyYVOLhi","Kendrick Lamar, Kodak Black","Silent Hill","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",10,17,3,"59988"
31,"spotify:track:4xIhSUJantE6BMl3u8dtCJ","Kendrick Lamar, Sampha","Father Time (feat. Sampha)","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",4,15,3,"59338"
32,"spotify:track:7pj6P5WnxkZsw3XRc8eMe1","Kendrick Lamar","Count Me Out","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",7,18,3,"59240"
33,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,38,33,"58186"
34,"spotify:track:5fSBPtedqX65IaJlyGHbK0","Major League Djz, Nvcho, Mathandos, C4 DJs","BAKWA LAH","Major League Music Under Exclusive License to emPawa Africa Limited",5,31,18,"58111"
35,"spotify:track:1grMFirLZsqR452CEwBKSV","Nomfundo Moh, Sha Sha, Ami Faku","Phakade Lami","Universal Music (Pty) Ltd.",17,45,31,"57780"
36,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",20,47,30,"57033"
37,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",8,50,42,"56657"
38,"spotify:track:40KwdYRfKnTWTsXyxmR5bp","Pabi Cooper, Focalistic, Ch'cco, LuuDadeejay, Nobantu Vilakazi","Banyana Ke Bafana","Cooper Entertainment",8,34,10,"56469"
39,"spotify:track:0yonvZ8xFI5IYgOVaXTSa5","Blxckie","Khuphuka","M4 Entertainment",39,-1,1,"56108"
40,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",13,13,2,"55890"
41,"spotify:track:2qxgejJTaZIHNSHDD22Uhl","Kabza De Small, DJ Maphorisa, Ami Faku","Abalele","Piano Hub",1,53,37,"55500"
42,"spotify:track:3EMp20j5E42MxfFbsEsIvD","Jack Harlow, Drake","Churchill Downs (feat. Drake)","Generation Now/Atlantic",7,33,4,"55415"
43,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",32,51,18,"55405"
44,"spotify:track:7jeXFt3u9o8PveE4CHSOs0","Busta 929, Boohle","Ngixolele","Thupa Industry",1,49,31,"55338"
45,"spotify:track:7DwcBgdzqhFJltEaV1XF81","Post Malone, Roddy Ricch","Cooped Up (with Roddy Ricch)","Mercury Records/Republic Records",38,40,3,"54896"
46,"spotify:track:46ZvwmGP7q63FWnrvurH45","Felo Le Tee, Toss","Manca","New Money Gang Records",46,-1,1,"54684"
47,"spotify:track:05zd5Nv0e02ZqrlC8A2cwx","Kendrick Lamar","United In Grief","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",3,21,3,"53446"
48,"spotify:track:5Lk04mjuDowI8YL7uZvMlD","Gaba Cannal, George Lesley, Russell Zuma","Healer Ntliziyo Yam","Gaba Cannal Music",48,64,6,"52823"
49,"spotify:track:1T85qf7aGYCd7wA793pfRR","Kabza De Small, Nkosazana Daughter","Ebusuku (feat. Nkosazana Daughter)","Piano Hub",38,59,6,"52606"
50,"spotify:track:6QHggizLwlsEWktQ2CcUib","Felo Le Tee, Uncle Waffles","Hayi","New Money Gang Records",50,-1,1,"51914"
51,"spotify:track:3rDd1X68wGTaKYRATrcARb","Felo Le Tee, Myztro, Daliwonga","Dipatje Tsa Felo (feat. Daliwonga)","New Money Gang Records",7,67,24,"51842"
52,"spotify:track:1LB6HHcswEA8yee4z10rbJ","Sam Deep, Playgal, De Mthuda, Babalwa M, Sipho Magudulela","Kusezo Khanya","Universal Music (Pty) Ltd.",51,57,8,"51669"
53,"spotify:track:3VrQOiUF58HYGeWgwGI7Cy","Focalistic, Mellow & Sleazy, Madumane","3310","18 Area Holdings",53,-1,1,"51473"
54,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",39,56,85,"51444"
55,"spotify:track:2P22nuGMf26qeoX7P0oOuT","Mr JazziQ, Kay Invictus, M.J, Mellow & Sleazy","Halala (feat. Mellow & Sleazy)","Sound African Recordings",19,63,22,"51328"
56,"spotify:track:0YeUVm23SAkUruwEx9LWnt","Kendrick Lamar, Baby Keem, Sam Dew","Savior","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",11,25,3,"50129"
57,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",3,61,45,"49929"
58,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",19,62,31,"49624"
59,"spotify:track:0RAvy97QRPzO2AfK5Dw6j3","Kendrick Lamar, Taylour Paige","We Cry Together","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",5,22,3,"49099"
60,"spotify:track:6uvh0In7u1Xn4HgxOfAn8O","Harry Styles","Matilda","Columbia",19,19,2,"48763"
61,"spotify:track:401160izncPtca3CmX3dvM","Kendrick Lamar, Summer Walker, Ghostface Killah","Purple Hearts","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",9,26,3,"48762"
62,"spotify:track:5yFYAeIEsrE0Ss8JSGjiFX","Kabza De Small, DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast, Dj Exit_sa","Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)","Piano Hub",33,83,6,"47125"
63,"spotify:track:0Fts0ctd6WoZPjffe6VlCD","Venom, Shishiliza, Yumbs, Raspy, Blxckie, Riky Rick, Tshego","Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)","Sound African Recordings",2,70,16,"46028"
64,"spotify:track:2dTQe0W5KXs6TNVV7yi2oS","Young Stunna, Kabza De Small, DJ Maphorisa","Adiwele (feat. Kabza De Small & DJ Maphorisa)","Piano Hub",1,76,33,"45834"
65,"spotify:track:4X4NsxuVdB1ygIMbHuctBz","DBN Gogo, Felo Le Tee, Pabi Cooper, Young Stunna","Bambelela","Universal Music (Pty) Ltd.",9,68,15,"45429"
66,"spotify:track:3PdO57q0KLWkfWXsXQJlV6","Mas Musiq, Aymos, Young Stunna","Sengizwile (feat. Aymos & Young Stunna)","New Money Gang Records",66,85,4,"44341"
67,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",13,73,47,"43433"
68,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",56,74,20,"43224"
69,"spotify:track:4iuNZTcvT9diFySSzVsnVS","Fantasia","When I See U","J Records",53,90,108,"42554"
70,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",44,81,13,"41985"
71,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,80,131,"41247"
72,"spotify:track:1PDP7mLiAMwhfmgIwzhOm2","Drake, Yebba","Yebba’s Heartbreak","OVO",13,91,14,"41146"
73,"spotify:track:3i058E8uxTsYqJ5NWZzqSj","Harry Styles","Little Freak","Columbia",29,29,2,"40506"
74,"spotify:track:0y60itmpH0aPKsFiGxmtnh","WILLOW","Wait a Minute!","Roc Nation W Smith P&D",39,79,11,"40021"
