rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
160,"spotify:track:0LnS7aOdOdI1dNKZqdOLz4","Jack Harlow","Dua Lipa","Generation Now/Atlantic",38,134,4,"8392"
161,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",38,161,42,"8317"
162,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",1,-1,73,"8289"
163,"spotify:track:6nZ3E2c0Ru510qoxwWROQQ","Leon Somov, Saulės Kliošas, JUSTÉ","Šokių Aikštelėje","Leon Somov, Saulės Kliošas",41,169,25,"8283"
164,"spotify:track:5r43qanLhUCdBj8HN3fa6B","OneRepublic","Sunshine","Mosley Music/Interscope Records",113,113,4,"8262"
165,"spotify:track:1HBVbK5I2u0ZenTQfR8ikY","Remis Retro","Rockstarai","Universal Music Oy",50,190,12,"8220"
166,"spotify:track:3Kkjo3cT83cw09VJyrLNwX","Adele","Oh My God","Columbia",3,164,28,"8216"
167,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",105,179,21,"8210"
168,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",7,193,44,"8206"
169,"spotify:track:6vECYJHxYmm3Ydt3fF01pE","Milky Chance","Stolen Dance","Neon",113,191,25,"8204"
170,"spotify:track:2Y0iGXY6m6immVb2ktbseM","MGMT","Little Dark Age","Columbia",89,188,61,"8169"
171,"spotify:track:3jjsRKEsF42ccXf8kWR3nu","Mitski","Washing Machine Heart","Dead Oceans",100,195,58,"8167"
172,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",91,-1,21,"8156"
173,"spotify:track:78SCmQ8A7KQSMdkem2SwBP","Måneskin","MAMMAMIA","Epic",2,167,16,"8152"
174,"spotify:track:31tf1qEai5o5f4r66Kd0pU","Childish Gambino","Me and Your Mama","Glassnote Entertainment Group LLC",174,-1,1,"8132"
175,"spotify:track:3L3G4XFQqtFe9a3azMacZ5","Suki Waterhouse","Good Looking","Sub Pop Records",85,133,4,"8121"
176,"spotify:track:1ZdhOMWyFR8Iv9eylMGYg2","Labrinth","Mount Everest","Syco Music",23,176,18,"8103"
177,"spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe","Becky Hill, Topic","My Heart Goes (La Di Da) (feat. Topic)","Polydor Records",89,178,36,"8096"
178,"spotify:track:6CeWkkbNaNyWSQqenF7AOT","Free Finga, OG Version","Klubas (feat. OG Version) - Remix","WM Finland",15,144,6,"8035"
179,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,182,61,"8035"
180,"spotify:track:45S5WTQEGOB1VHr1Q4FuPl","Harry Styles","Golden","Columbia",21,125,56,"8029"
181,"spotify:track:1bgKMxPQU7JIZEhNsM1vFs","Alesso, Zara Larsson","Words (feat. Zara Larsson)","10:22PM",181,-1,2,"8029"
182,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",182,-1,1,"8022"
183,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",91,-1,34,"8021"
184,"spotify:track:2Foc5Q5nqNiosCNqttzHof","Daft Punk, Pharrell Williams, Nile Rodgers","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Columbia",86,187,13,"8017"
185,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",7,-1,70,"7946"
186,"spotify:track:6RmV54gl0nByycqhTajiiZ","Jessica Shy, Nombeko Auguste","Tyliai Pakuždėk","OpenPlay",45,-1,8,"7942"
187,"spotify:track:5Z8Dj3LtbyCMiwE86rhg2f","Fred again.., The Blessed Madonna","Marea (we’ve lost dancing)","Atlantic Records UK",30,-1,54,"7907"
188,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",11,139,51,"7902"
189,"spotify:track:35b0iM96Uid8KI5s83IEHM","Amanda Tenfjord","Die Together","Propeller Recordings",23,67,4,"7902"
190,"spotify:track:29bhnde7Gvnp7rvY9zsq5S","Go_A","SHUM","Universal Music Polska Sp. z o.o.",3,115,35,"7891"
191,"spotify:track:3590AAEoqH50z4UmhMIY85","Måneskin","Torna a casa","RCA Records Label",5,197,30,"7888"
192,"spotify:track:1r8ZCjfrQxoy2wVaBUbpwg","The Kid LAROI","Thousand Miles","Columbia",47,-1,4,"7877"
193,"spotify:track:7hpPfVilvckJSBSrWYqPQ0","Gabrielius Vagelis","Gyvenu","Radiant Management",98,-1,6,"7874"
194,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",194,-1,2,"7842"
195,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",129,-1,33,"7825"
196,"spotify:track:2nyeHzzLN8a2vT65zavwNF","Hiperbolė, Late Pal","Vandens Ženklai - Late Pal Remix","Late Pal",15,183,42,"7810"
197,"spotify:track:0j7zdzW6T0tTeZ68tJeJzH","Jessica Shy, Justinas Jarutis","Ar Įsileisi","OpenPlay",27,-1,17,"7759"
198,"spotify:track:4xIhSUJantE6BMl3u8dtCJ","Kendrick Lamar, Sampha","Father Time (feat. Sampha)","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",25,94,3,"7757"
199,"spotify:track:0oA9wBGDY4uyILLg4GymWP","AnnenMayKantereit, Giant Rooks","Tom's Diner","Vertigo Berlin",19,166,12,"7751"
200,"spotify:track:2c5eTTdV570NOpoJ7CMAnw","Justinas Jarutis, Jessica Shy","Tu Palauk","Justinas Jarutis",9,-1,58,"7737"
